customerCurrency,Customer Currency,客户币别,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderAmtn,Order Amount ,订单总金额,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
shippingType,Delivery Method,配送方式,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
postFee,Buyer's Freight,买家运费,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
transactionStatus,Trading Status,交易状态,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderStatus,Document Status,单据状态,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderType,OrderType,订单类型,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderUser,Order Submitted by,订单员,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
inventoryName,Outbound Warehouse,发货仓库名称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
inventoryCode,Outbound Warehouse Code,出库仓库编码,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
locationName,Location,库位名称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
库位,Locaton,库位,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
库位代码,locationName Code,库位代码,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
库位名称,locationName Name,库位名称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
shipToPo,Consignee PO No.,送达方PO号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
客户PO号,Customer PO Number,客户PO号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
custInspFlag,Customer Inspection,是否客检,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
custInspDate,Customer Inspection Date,客检日期,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
sellerMemo,Seller Remark,卖家备注,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
internalMemo,Internal Note,内部便签,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
Carrier Code,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
Carrie Detail,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
收货信息,Receipt Information,收货信息,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
选择收货地址,Select a Delivery Address,选择收货地址,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
收货地址,Delivery Address,收货地址,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
国家,Country,国家,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
gln,GLN,gln,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderAddressOne,Address 1,详细地址1,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderAddressTwo,Address 2,详细地址2,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
国家名称,Country,国家名称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
邮政编号,Postal Code,邮政编号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
地址类型,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
receiverName,Consginee,收货人,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
receiverPhone,Consignee Phone No.,收货人电话,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
receiverMobile,Consignee Phone No.,收货人手机,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderCountry,Order Country,订单地址国家,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
国家编码,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderProvince,Order Province,订单地址省州,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderCity,Order City,订单地址市,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderDistrict,Order District,订单地址区县,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderDoorplate,Order Address Unit No.,订单地址门牌号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
orderZip,Order Postcode,订单地址邮编,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
选择收票方,Select an Invoice-to Party,选择收票方,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
选择付款方,Select a Payer,选择付款方,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
consignee,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
增加,Add,增加,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
保存,Save,保存,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
删除,Delete,删除,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
导入,Import,导入,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
approvalHistory,Approval History,审批历史,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
flowChart,Flow Chart,流程图,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
请使用订单列表页面的审核按钮,Please use the review button on the order list page,请使用订单列表页面的审核按钮,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
required,Required Field,必填项,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
产品SAP ID,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
lineType,Row Type,行类型,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
productSku,SKU,产品Sku,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
demandFlag,Import to SAP Calculation or Not,是否传入SAP计算,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
demandMsg,SAP Calculation Return Message,SAP计算返回消息,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
产品名称,Product Name,产品名称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
产品分类,Product Catetory,产品分类,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
prdtId,缺少翻译,网上商品ID,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
outerSKU,SKU,网上商品编码,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
单位,Unit,单位,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
数量,Quantity,数量,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
requisitionNo,Related Order No.,关联要货单号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
需求ETA,Required ETA,需求ETA,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
关联要货单号,Relate Supply Order,关联要货单号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
要货单号,Supply Order,要货单号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
要货单号SAP,Supply Order in SAP,要货单号SAP,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
关联预测单号,Relate Supply Order No,关联预测单号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
交货模式,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
交易主体编码,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
交易主体,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
客户编码,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
产品SKU,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
要求交期,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
工厂回复数量,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
工厂回复交期,Factory Replied CRD,工厂回复交期,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
要货订单传SAP标识,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
是否缺货,Out of Stock,是否缺货,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
单价,Unit Price,单价,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
金额,Amount,金额,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
ediPrice,EDI Price,edi 价格,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
折扣率,Discount Rate,折扣率,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
折扣额,Discount Amount,折扣额,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
实收金额,Amount Received,实收金额,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
重量kg,Weight (kg),重量kg,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
体积m³,Volume m³,体积m³,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
平销价,Regular Sales Price,平销价,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
活动价,Promotion Price,活动价,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
活动名称,Activity,活动名称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
是否赠品,Gift,是否赠品,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
客户实单仓库代码,Customer Actual Order Warehouse Code,客户实单仓库代码,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
客户实单备注,Remark,客户实单备注,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
是否套餐,Bundle,是否套餐,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
套餐名称,Bundle Name,套餐名称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
返利金额,Rebate Amount,返利金额,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
发货仓库,Outbound Warehouse,发货仓库,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
发货库位,Outbound Location,发货库位,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
refundStatus,Refund Status,退款状态,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
DI SEMI DI 交货模式需要选择是否客检,DI SEMI DI delivery mode needs to choose whether or not to do customer inspection,DI SEMI DI 交货模式需要选择是否客检,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
发货仓库必填,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
库位名称必填,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
国家必填,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
请先保存头信息,Save head information first,请先保存头信息,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
保存成功,Successful!,保存成功,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
删除成功,Successful!,删除成功,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
上传成功,Successful!,上传成功,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\editOmsSalesOrder.vue
formDetail,Form detail,单据详情,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
基本信息,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
changeCode,changeCode,变更单号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
auditStatus,auditStatus,单据状态,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
changeType,changeType,变更类型,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
changeReason,changeReason,变更原因,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
changeDept,changeDept,变更部门,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
changeLiabler,changeLiabler,变更责任人,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
选择变更责任人,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
personName,缺少翻译,员工姓名,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
personNumber,缺少翻译,员工编码,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
creationDate,缺少翻译,变更日期,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
createdBy,缺少翻译,变更提报人,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
remark,remark,变更备注,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
submitDate,submitDate,提交日期,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
sapFlag,缺少翻译,推送SAP是否成功,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
sapMsg,缺少翻译,SAP推送结果,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
销售订单头信息变更,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
orderNumber,orderNumber,单据编号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
id,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
created,缺少翻译,订单到中台的时间,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
orderDate,缺少翻译,下单日期,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
siteName,缺少翻译,主体名称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
customerCode,缺少翻译,客户编码,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
customerName,缺少翻译,客户简称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
customerType,缺少翻译,客户类型,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
customerDeliveryMode,缺少翻译,交货模式,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
customerChannel,缺少翻译,客户渠道,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
customerSalesman,缺少翻译,业务员,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
orderSource,缺少翻译,订单来源,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
customerCurrency,缺少翻译,客户币别,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
priceTerms,缺少翻译,价格条款,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
payWay,缺少翻译,付款条件,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
creditId,缺少翻译,信用证号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
orderStatus,缺少翻译,单据状态,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
orderAmtn,缺少翻译,订单总金额,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
amount,amount,变更后金额,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
orderUser,缺少翻译,订单员,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
transactionStatus,缺少翻译,交易状态,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
inventoryName,缺少翻译,发货仓库名称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
orderType,缺少翻译,订单类型,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
declareFlag,缺少翻译,是否报关,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
locationName,缺少翻译,库位名称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
custInspFlag,custInspFlag,是否客检,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
siteTradeId,siteTradeId,客户PO号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
changeSiteTradeId,缺少翻译,变更后PO号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
sourceCustInspDate,缺少翻译,客检日期,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
custInspDate,custInspDate,变更后客检日期,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
sapNumber,缺少翻译,Sap订单号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
渠道大类,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
销售订单行信息变更,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
deleteLine,delete line,删除行,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
addLine,add line,插单,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
modifyLine,Modify line,修改行,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
approvalHistory,Approval history,审批历史,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
flowChart,flow chart,流程图,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
lineType,lineType,行类型,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
productSku,productSku,产品SKU,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
选择产品,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
产品SKU,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
产品名称,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
产品分类,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
产品系列型号,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
SAP ID,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
productName,productName,产品名称,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
productCategory,productCategory,产品分类,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
productUnit,productUnit,产品单位,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
productQuantity,productQuantity,产品数量,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
demandEta,demandEta,需求ETA,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
requisitionNo,requisitionNo,关联要货单号,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
factReplyDate,factReplyDate,工厂回复交期,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
priceType,缺少翻译,价格类型,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
unitPrice,unitPrice,单价,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
lineAmount,lineAmount,金额,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
discountRate,discountRate,折扣率,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
incomeAmount,incomeAmount,实收金额,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
customerOrderWarehouse,缺少翻译,客户实单仓库代码,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
customerOrderMemo,缺少翻译,客户实单备注,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
giftFlag,giftFlag,是否赠品,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
reworkFlag,reworkFlag,是否返工,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
insertFlag,insertFlag,是否插单,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
cancelFlag,cancelFlag,是否取消,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
changeDate,changeDate,变更后交期,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
changeEta,缺少翻译,变更后Eta,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
changeQuantity,changeQuantity,变更后数量,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
changeUnitPrice,changeUnitPrice,变更后单价,D:\代码库\saafweb\src\page\service\oms\salesOrder\omsSalesOrder\OmsOrderMainChangeHeaderDetail.vue
